route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,1,1957,"NEW YORK PENN STATION",0,"7834",1003
10,1,1958,"NEW YORK PENN STATION",0,"7838",1004
10,1,1959,"NEW YORK PENN STATION",0,"7846",1005
10,1,1960,"NEW YORK PENN STATION",0,"7850",1006
10,1,1961,"NEW YORK PENN STATION",0,"7854",1007
10,1,1962,"NEW YORK PENN STATION",0,"7858",1008
10,18,1963,"NEW YORK PENN STATION",0,"7880",1009
10,1,1964,"NEW YORK PENN STATION",0,"7804",1010
10,1,1965,"NEW YORK PENN STATION",0,"7808",1011
10,1,1966,"NEW YORK PENN STATION",0,"7812",1012
10,1,1967,"NEW YORK PENN STATION",0,"7816",1013
10,1,1968,"NEW YORK PENN STATION",0,"7820",1014
10,1,1969,"NEW YORK PENN STATION",0,"7824",1015
10,1,1970,"NEW YORK PENN STATION",0,"7832",1016
10,1,1971,"NEW YORK PENN STATION",0,"7844",1017
10,1,1972,"NEW YORK PENN STATION",0,"7848",1018
10,1,1973,"NEW YORK PENN STATION",0,"7860",1019
10,1,1974,"NEW YORK PENN STATION",0,"7864",1020
10,1,1975,"NEW YORK PENN STATION",0,"7868",1021
10,1,1976,"NEW YORK PENN STATION",0,"7872",1022
10,1,1977,"NEW YORK PENN STATION",0,"7852",1023
10,1,1978,"NEW YORK PENN STATION",0,"7856",1024
10,1,1979,"NEW YORK PENN STATION",0,"7828",1025
10,1,1980,"NEW YORK PENN STATION",0,"7836",1026
10,1,1981,"NEW YORK PENN STATION",0,"7840",1027
10,1,1982,"NEW YORK PENN STATION",0,"7876",1028
10,27,1983,"NEW YORK PENN STATION",0,"3124",1029
10,22,1984,"NEW YORK PENN STATION",0,"3888",1030
10,22,1985,"NEW YORK PENN STATION",0,"3710",1031
10,24,1986,"NEW YORK PENN STATION",0,"3918",1032
10,24,1987,"NEW YORK PENN STATION",0,"3920",1033
10,24,1988,"NEW YORK PENN STATION",0,"3126",1034
10,7,1989,"NEW YORK PENN STATION",0,"3716",1035
10,7,1990,"NEW YORK PENN STATION",0,"3858",1036
10,7,1991,"NEW YORK PENN STATION",0,"3704",1037
10,7,1992,"NEW YORK PENN STATION",0,"3154",1038
10,7,1993,"NEW YORK PENN STATION",0,"3808",1039
10,7,1994,"NEW YORK PENN STATION",0,"3810",1040
10,7,1995,"NEW YORK PENN STATION",0,"3812",1041
10,7,1996,"NEW YORK PENN STATION",0,"3896",1042
10,7,1997,"NEW YORK PENN STATION",0,"3722",1043
10,7,1998,"NEW YORK PENN STATION",0,"3828",1044
10,7,1999,"NEW YORK PENN STATION",0,"3736",1045
10,19,2000,"NEW YORK PENN STATION",0,"3800",1046
10,7,2001,"NEW YORK PENN STATION",0,"3834",1047
10,7,2002,"NEW YORK PENN STATION",0,"3862",1048
10,7,2003,"NEW YORK PENN STATION",0,"3700",1049
10,7,2004,"NEW YORK PENN STATION",0,"3702",1050
10,19,2005,"NEW YORK PENN STATION",0,"3892",1051
10,7,2006,"NEW YORK PENN STATION",0,"3838",1052
10,7,2007,"NEW YORK PENN STATION",0,"3840",1053
10,7,2008,"NEW YORK PENN STATION",0,"3846",1054
10,7,2009,"NEW YORK PENN STATION",0,"3850",1055
10,7,2010,"NEW YORK PENN STATION",0,"3860",1056
10,7,2011,"NEW YORK PENN STATION",0,"3868",1057
10,7,2012,"NEW YORK PENN STATION",0,"3874",1058
10,7,2013,"NEW YORK PENN STATION",0,"3876",1059
10,7,2014,"NEW YORK PENN STATION",0,"3880",1060
10,7,2015,"NEW YORK PENN STATION",0,"3806",1061
10,7,2016,"NEW YORK PENN STATION",0,"3814",1062
10,7,2017,"NEW YORK PENN STATION",0,"3818",1063
10,7,2018,"NEW YORK PENN STATION",0,"3836",1064
10,7,2019,"NEW YORK PENN STATION",0,"3844",1065
10,7,2020,"NEW YORK PENN STATION",0,"3848",1066
10,7,2021,"NEW YORK PENN STATION",0,"3852",1067
10,7,2022,"NEW YORK PENN STATION",0,"3856",1068
10,7,2023,"NEW YORK PENN STATION",0,"3864",1069
10,7,2024,"NEW YORK PENN STATION",0,"3866",1070
10,7,2025,"NEW YORK PENN STATION",0,"3882",1071
10,7,2026,"NEW YORK PENN STATION",0,"3886",1072
10,7,2027,"NEW YORK PENN STATION",0,"3842",1073
10,7,2028,"NEW YORK PENN STATION",0,"3830",1074
10,7,2029,"NEW YORK PENN STATION",0,"3872",1075
10,7,2030,"NEW YORK PENN STATION",0,"3984",1076
10,7,2031,"NEW YORK PENN STATION",0,"3738",1077
10,19,2032,"NEW YORK PENN STATION",0,"3742",1078
10,7,2033,"NEW YORK PENN STATION",0,"3910",1079
10,7,2034,"NEW YORK PENN STATION",0,"3936",1080
10,7,2035,"NEW YORK PENN STATION",0,"3922",1081
10,7,2036,"NEW YORK PENN STATION",0,"3914",1082
10,7,2037,"NEW YORK PENN STATION",0,"3926",1083
10,7,2038,"NEW YORK PENN STATION",0,"3870",1084
10,7,2039,"NEW YORK PENN STATION",0,"3932",1085
10,7,2040,"NEW YORK PENN STATION",0,"3924",1086
10,7,2041,"NEW YORK PENN STATION",0,"3930",1087
10,7,2042,"NEW YORK PENN STATION",0,"3708",1088
10,7,2043,"NEW YORK PENN STATION",0,"3720",1089
10,7,2044,"NEW YORK PENN STATION",0,"3934",1090
10,7,2045,"NEW YORK PENN STATION",0,"3954",1091
10,7,2046,"NEW YORK PENN STATION",0,"3718",1092
10,7,2047,"NEW YORK PENN STATION",0,"3706",1093
10,7,2048,"NEW YORK PENN STATION",0,"3712",1094
10,7,2049,"NEW YORK PENN STATION",0,"3714",1095
10,8,2050,"NEW YORK PENN STATION",0,"8804",1096
10,11,2051,"NEW YORK PENN STATION",0,"8898",1097
10,8,2052,"NEW YORK PENN STATION",0,"8700",1098
10,8,2053,"NEW YORK PENN STATION",0,"8800",1099
10,8,2054,"NEW YORK PENN STATION",0,"8810",1100
10,8,2055,"NEW YORK PENN STATION",0,"8816",1101
10,8,2056,"NEW YORK PENN STATION",0,"8890",1102
10,11,2057,"NEW YORK PENN STATION",0,"8700",1103
10,28,2058,"NEW YORK PENN STATION",0,"7800",1104
10,12,2059,"NEW YORK PENN STATION",0,"7814",1105
10,12,2060,"NEW YORK PENN STATION",0,"7822",1106
10,12,2061,"NEW YORK PENN STATION",0,"7830",1107
10,12,2062,"NEW YORK PENN STATION",0,"7834",1108
10,12,2063,"NEW YORK PENN STATION",0,"7838",1109
10,12,2064,"NEW YORK PENN STATION",0,"7846",1110
10,12,2065,"NEW YORK PENN STATION",0,"7850",1111
10,12,2066,"NEW YORK PENN STATION",0,"7854",1112
10,12,2067,"NEW YORK PENN STATION",0,"7858",1113
10,12,2068,"NEW YORK PENN STATION",0,"7826",1114
10,12,2069,"NEW YORK PENN STATION",0,"7808",1115
10,12,2070,"NEW YORK PENN STATION",0,"7812",1116
10,12,2071,"NEW YORK PENN STATION",0,"7816",1117
10,12,2072,"NEW YORK PENN STATION",0,"7820",1118
10,12,2073,"NEW YORK PENN STATION",0,"7824",1119
10,12,2074,"NEW YORK PENN STATION",0,"7832",1120
10,12,2075,"NEW YORK PENN STATION",0,"7844",1121
10,12,2076,"NEW YORK PENN STATION",0,"7848",1122
10,12,2077,"NEW YORK PENN STATION",0,"7860",1123
10,12,2078,"NEW YORK PENN STATION",0,"7864",1124
10,12,2079,"NEW YORK PENN STATION",0,"7868",1125
10,12,2080,"NEW YORK PENN STATION",0,"7872",1126
10,12,2081,"NEW YORK PENN STATION",0,"7880",1127
10,12,2082,"NEW YORK PENN STATION",0,"7852",1128
10,12,2083,"NEW YORK PENN STATION",0,"7856",1129
10,12,2084,"NEW YORK PENN STATION",0,"7828",1130
10,12,2085,"NEW YORK PENN STATION",0,"7840",1131
10,12,2086,"NEW YORK PENN STATION",0,"7876",1132
10,12,2087,"NEW YORK PENN STATION",0,"7836",1133
10,12,2088,"NEW YORK PENN STATION",0,"7800",1134
10,12,2089,"NEW YORK PENN STATION",0,"7818",1135
10,12,2090,"NEW YORK PENN STATION",0,"7804",1136
10,29,2091,"NEWARK PENN STATION",0,"5800",1137
10,28,2092,"NEWARK PENN STATION",0,"5800",1138
10,7,2093,"TRENTON TRANSIT CENTER",1,"3897",1139
10,14,2094,"TRENTON TRANSIT CENTER",1,"8811",1140
10,9,2095,"TRENTON TRANSIT CENTER",1,"8887",1141
10,9,2096,"TRENTON TRANSIT CENTER",1,"8801",1142
