stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,station_id_additional
place-kencl,,Kenmore,,,,42.348949,-71.095169,,"Commonwealth Ave and Kenmore St, Boston, MA 02215",https://www.mbta.com/stops/place-kencl,,1,,1,Boston,,,,"""['70150', '70151', '71150', '71151']"""
place-knncl,,Kendall/MIT,,,,42.362491,-71.086176,,"300 Main St, Cambridge, MA 02142",https://www.mbta.com/stops/place-knncl,,1,,1,Cambridge,,,,"""['70071', '70072']"""
place-kntst,,Kent Street,,,,42.344074,-71.114197,,"Beacon St and Powell St, Brookline, MA",https://www.mbta.com/stops/place-kntst,,1,,2,Brookline,,,,"""['70215', '70216']"""
place-lake,,Boston College,,,,42.340081,-71.166769,,"Commonwealth Ave and Lake St, Boston, MA 02135",https://www.mbta.com/stops/place-lake,,1,,1,Boston,,,,"""['70106', '70107']"""
place-lech,,Lechmere,,,,42.371572,-71.076584,,"3 North First St, Cambridge, MA 02141",https://www.mbta.com/stops/place-lech,,1,,1,Cambridge,,,,"""['70501', '70502']"""
place-lngmd,,Longwood Medical Area,,,,42.33596,-71.100052,,"Huntington Ave and Longwood Ave, Boston, MA 02115",https://www.mbta.com/stops/place-lngmd,,1,,1,Boston,,,,"""['70247', '70248']"""
place-longw,,Longwood,,,,42.341702,-71.109956,,"30 Chapel St, Brookline, MA 02446",https://www.mbta.com/stops/place-longw,,1,,1,Brookline,,,,"""['70182', '70183']"""
place-masta,,Massachusetts Avenue,,,,42.341512,-71.083423,,"393 Massachusetts Ave, Boston, MA 02118",https://www.mbta.com/stops/place-masta,,1,,1,Boston,,,,"""['70012', '70013']"""
place-matt,,Mattapan,,,,42.26762,-71.092486,,"500 River St, Boston, MA 02126",https://www.mbta.com/stops/place-matt,,1,,1,Boston,,,,"""['70275', '70276']"""
place-mdftf,,Medford/Tufts,,,,42.407975,-71.117044,,"460 Boston Ave, Medford, MA 02155",https://www.mbta.com/stops/place-mdftf,,1,,1,Medford,,,,"""['70511', '70512']"""
place-mfa,,Museum of Fine Arts,,,,42.337711,-71.095512,,"Huntington Ave and Ruggles St, Boston, MA",https://www.mbta.com/stops/place-mfa,,1,,1,Boston,,,,"""['70245', '70246']"""
place-mgngl,,Magoun Square,,,,42.393682,-71.106388,,"270 Lowell St, Somerville, MA 02145",https://www.mbta.com/stops/place-mgngl,,1,,1,Somerville,,,,"""['70507', '70508']"""
place-miltt,,Milton,,,,42.270349,-71.067266,,"1 Adams St, Milton, MA 02186",https://www.mbta.com/stops/place-miltt,,1,,1,Milton,,,,"""['70267', '70268']"""
place-mispk,,Mission Park,,,,42.333195,-71.109756,,"Huntington Ave and Mission Park Dr, Boston, MA 02115",https://www.mbta.com/stops/place-mispk,,1,,2,Boston,,,,"""['70253', '70254']"""
place-mlmnl,,Malden Center,,,,42.426632,-71.07411,CR-zone-1A,"Commercial St and Pleasant St, Malden, MA 02148",https://www.mbta.com/stops/place-mlmnl,,1,,1,Malden,,,,"""['70034', '70035', 'WR-0045-S']"""
place-mvbcl,,Maverick,,,,42.369119,-71.03953,,"Sumner St and Maverick Sq, East Boston, MA",https://www.mbta.com/stops/place-mvbcl,,1,,1,Boston,,,,"""['70045', '70046']"""
place-newtn,,Newton Highlands,,,,42.322381,-71.205509,,"60 Station Ave, Newton, MA 02461",https://www.mbta.com/stops/place-newtn,,1,,1,Newton,,,,"""['70168', '70169']"""
place-newto,,Newton Centre,,,,42.329443,-71.192414,,"72 Union St, Newton, MA 02459",https://www.mbta.com/stops/place-newto,,1,,1,Newton,,,,"""['70170', '70171']"""
place-north,,North Station,,,,42.365577,-71.06129,CR-zone-1A,"135 Causeway St, Boston, MA 02114",https://www.mbta.com/stops/place-north,,1,,1,Boston,,,,"""['70026', '70027', '70205', '70206', 'BNT-0000', 'BNT-0000-01', 'BNT-0000-02', 'BNT-0000-03', 'BNT-0000-04', 'BNT-0000-05', 'BNT-0000-06', 'BNT-0000-07', 'BNT-0000-08', 'BNT-0000-09', 'BNT-0000-10']"""
place-nqncy,,North Quincy,,,,42.275275,-71.029583,,"Hancock St and Hunt St, Quincy, MA 02171",https://www.mbta.com/stops/place-nqncy,,1,,1,Quincy,,,,"""['70097', '70098']"""
place-nubn,,Nubian,,,,42.329544,-71.083982,,"Washington St and Dudley St, Roxbury, MA",https://www.mbta.com/stops/place-nubn,,1,,1,Boston,,,,[]
place-nuniv,,Northeastern University,,,,42.340401,-71.088806,,"Huntington Ave and Opera Pl, Boston, MA 02115",https://www.mbta.com/stops/place-nuniv,,1,,1,Boston,,,,"""['70243', '70244']"""
place-ogmnl,,Oak Grove,,,,42.43668,-71.071097,CR-zone-1A,"Washington St and Winter St, Malden, MA 02148",https://www.mbta.com/stops/place-ogmnl,,1,,1,Malden,,,,"""['70036', 'Oak Grove-01', 'Oak Grove-02', 'WR-0053-S']"""
place-orhte,,Orient Heights,,,,42.386867,-71.004736,,"1000 Bennington St, East Boston, MA 02128",https://www.mbta.com/stops/place-orhte,,1,,1,Boston,,,,"""['70051', '70052']"""
place-pktrm,,Park Street,,,,42.356395,-71.062424,,"Tremont St and Winter St, Boston, MA 02108",https://www.mbta.com/stops/place-pktrm,,1,,1,Boston,,,,"""['70075', '70076', '70196', '70197', '70198', '70199', '70200', '71199']"""
place-portr,,Porter,,,,42.3884,-71.119149,CR-zone-1A,"1899 Massachusetts Ave, Cambridge, MA 02140",https://www.mbta.com/stops/place-portr,,1,,1,Cambridge,,,,"""['70065', '70066', 'FR-0034', 'FR-0034-01', 'FR-0034-02']"""
place-prmnl,,Prudential,,,,42.34557,-71.081696,,"Huntington Ave and Belvidere St, Boston, MA 02199",https://www.mbta.com/stops/place-prmnl,,1,,1,Boston,,,,"""['70239', '70240']"""
place-qamnl,,Quincy Adams,,,,42.233391,-71.007153,,"Burgin Pkwy and Centre St, Quincy, MA 02169",https://www.mbta.com/stops/place-qamnl,,1,,1,Quincy,,,,"""['70103', '70104']"""
place-qnctr,,Quincy Center,,,,42.251809,-71.005409,CR-zone-1,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",https://www.mbta.com/stops/place-qnctr,,1,,1,Quincy,,,,"""['70101', '70102', 'MM-0079-S']"""
place-rbmnl,,Revere Beach,,,,42.407843,-70.992533,,"220 Shirley Ave, Revere, MA",https://www.mbta.com/stops/place-rbmnl,,1,,1,Revere,,,,"""['70057', '70058']"""
place-rcmnl,,Roxbury Crossing,,,,42.331397,-71.095451,,"1400 Tremont St, Roxbury, MA",https://www.mbta.com/stops/place-rcmnl,,1,,1,Boston,,,,"""['70008', '70009']"""
place-river,,Riverside,,,,42.337352,-71.252685,,"367 Grove St, Newton, MA 02466",https://www.mbta.com/stops/place-river,,1,,1,Newton,,,,"""['70160', '70161']"""
place-rsmnl,,Reservoir,,,,42.335088,-71.148758,,"401 Chestnut Hill Ave, Brookline, MA 02445",https://www.mbta.com/stops/place-rsmnl,,1,,1,Brookline,,,,"""['70174', '70175']"""
place-rugg,,Ruggles,,,,42.336377,-71.088961,CR-zone-1A,"1150 Tremont St, Roxbury, MA 02120",https://www.mbta.com/stops/place-rugg,,1,,1,Boston,,,,"""['70010', '70011', 'NEC-2265', 'NEC-2265-01', 'NEC-2265-02', 'NEC-2265-03']"""
place-rvrwy,,Riverway,,,,42.331684,-71.111931,,"South Huntington Ave and Huntington Ave, Boston, MA",https://www.mbta.com/stops/place-rvrwy,,1,,2,Boston,,,,"""['70255', '70256']"""
place-sbmnl,,Stony Brook,,,,42.317062,-71.104248,,"100 Boylston St, Jamaica Plain, MA",https://www.mbta.com/stops/place-sbmnl,,1,,1,Boston,,,,"""['70004', '70005']"""
place-sdmnl,,Suffolk Downs,,,,42.390501,-70.997123,,"1230 Bennington St, East Boston, MA 02128",https://www.mbta.com/stops/place-sdmnl,,1,,1,Boston,,,,"""['70053', '70054']"""
place-shmnl,,Savin Hill,,,,42.31129,-71.053331,,"125 Savin Hill Ave, Dorchester, MA 02124",https://www.mbta.com/stops/place-shmnl,,1,,1,Boston,,,,"""['70087', '70088']"""
place-smary,,Saint Mary's Street,,,,42.345974,-71.107353,,"Beacon St and Saint Mary's St, Boston, MA",https://www.mbta.com/stops/place-smary,,1,,1,Brookline,,,,"""['70211', '70212']"""
place-smmnl,,Shawmut,,,,42.293126,-71.065738,,"Dayton St and Clementine Park, Dorchester, MA 02124",https://www.mbta.com/stops/place-smmnl,,1,,1,Boston,,,,"""['70091', '70092']"""
place-sougr,,South Street,,,,42.3396,-71.157661,,,https://www.mbta.com/stops/place-sougr,,1,,2,Boston,,,,"""['70110', '70111']"""
place-spmnl,,Science Park/West End,,,,42.366664,-71.067666,,"Leverett Circle and Nashua St, Boston, MA 02114",https://www.mbta.com/stops/place-spmnl,,1,,1,Boston,,,,"""['70207', '70208']"""
place-sstat,,South Station,,,,42.352271,-71.055242,CR-zone-1A,"700 Atlantic Ave, Boston, MA 02110",https://www.mbta.com/stops/place-sstat,,1,,1,Boston,,,,"""['70079', '70080', '74611', '74617', 'NEC-2287', 'NEC-2287-01', 'NEC-2287-02', 'NEC-2287-03', 'NEC-2287-04', 'NEC-2287-05', 'NEC-2287-06', 'NEC-2287-07', 'NEC-2287-08', 'NEC-2287-09', 'NEC-2287-10', 'NEC-2287-11', 'NEC-2287-12', 'NEC-2287-13']"""
place-state,,State,,,,42.358978,-71.057598,,"200 Washington St, Boston, MA",https://www.mbta.com/stops/place-state,,1,,1,Boston,,,,"""['70022', '70023', '70041', '70042']"""
place-sthld,,Sutherland Road,,,,42.341614,-71.146202,,"Commonwealth Ave and Sutherland Rd, Boston, MA",https://www.mbta.com/stops/place-sthld,,1,,2,Boston,,,,"""['70116', '70117']"""
place-stpul,,Saint Paul Street,,,,42.343327,-71.116997,,"Beacon St and Saint Paul St, Brookline, MA 02446",https://www.mbta.com/stops/place-stpul,,1,,2,Brookline,,,,"""['70217', '70218']"""
place-sull,,Sullivan Square,,,,42.383975,-71.076994,,"Maffa Way and Cambridge St, Charlestown, MA 02129",https://www.mbta.com/stops/place-sull,,1,,1,Boston,,,,"""['70030', '70031']"""
place-sumav,,Summit Avenue,,,,42.34111,-71.12561,,"Beacon St and Summit Ave, Brookline, MA",https://www.mbta.com/stops/place-sumav,,1,,2,Brookline,,,,"""['70223', '70224']"""
place-symcl,,Symphony,,,,42.342687,-71.085056,,"Massachusetts Ave and Huntington Ave, Boston, MA",https://www.mbta.com/stops/place-symcl,,1,,2,Boston,,,,"""['70241', '70242']"""
place-tapst,,Tappan Street,,,,42.338459,-71.138702,,"Beacon St and Tappan St, Brookline, MA",https://www.mbta.com/stops/place-tapst,,1,,2,Brookline,,,,"""['70231', '70232']"""
place-tumnl,,Tufts Medical Center,,,,42.349662,-71.063917,,"750 Washington St, Boston, MA",https://www.mbta.com/stops/place-tumnl,,1,,1,Boston,,,,"""['70016', '70017']"""
place-unsqu,,Union Square,,,,42.377359,-71.094761,,"50 Prospect St, Somerville, MA 02143",https://www.mbta.com/stops/place-unsqu,,1,,1,Somerville,,,,"""['70503', '70504', 'Union Square-01', 'Union Square-02']"""
place-valrd,,Valley Road,,,,42.268347,-71.081343,,"291 Valley Rd, Milton, MA 02186",https://www.mbta.com/stops/place-valrd,,1,,2,Milton,,,,"""['70271', '70272']"""
place-waban,,Waban,,,,42.325845,-71.230609,,"Beacon St and Waban Sq, Newton, MA 02468",https://www.mbta.com/stops/place-waban,,1,,1,Newton,,,,"""['70164', '70165']"""
place-wascm,,Washington Street,,,,42.343864,-71.142853,,"Commonwealth Ave and Washington St, Boston, MA",https://www.mbta.com/stops/place-wascm,,1,,1,Boston,,,,"""['70120', '70121']"""
place-welln,,Wellington,,,,42.40237,-71.077082,,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",https://www.mbta.com/stops/place-welln,,1,,1,Medford,,,,"""['70032', '70033']"""
place-wimnl,,Wood Island,,,,42.37964,-71.022865,,"450 Bennington St, East Boston, MA",https://www.mbta.com/stops/place-wimnl,,1,,1,Boston,,,,"""['70049', '70050']"""
place-wlsta,,Wollaston,,,,42.266514,-71.020337,,"90 Woodbine St, Quincy, MA 02171",https://www.mbta.com/stops/place-wlsta,,1,,1,Quincy,,,,"""['70099', '70100']"""
place-wondl,,Wonderland,,,,42.41342,-70.991648,,"1300 North Shore Rd, Revere, MA 02151",https://www.mbta.com/stops/place-wondl,,1,,1,Revere,,,,"""['70059', '70060']"""
place-woodl,,Woodland,,,,42.332902,-71.243362,,"1940 Washington St, Newton, MA 02466",https://www.mbta.com/stops/place-woodl,,1,,1,Newton,,,,"""['70162', '70163']"""
place-wrnst,,Warren Street,,,,42.348343,-71.140457,,"Commonwealth Ave and Warren St, Boston, MA",https://www.mbta.com/stops/place-wrnst,,1,,2,Boston,,,,"""['70124', '70125']"""
place-wtcst,,World Trade Center,,,,42.34863,-71.04246,,"Congress St and World Trade Center Ave, Boston, MA",https://www.mbta.com/stops/place-wtcst,,1,,1,Boston,,,,"""['74613', '74615']"""
