trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint,checkpoint_id,continuous_pickup,continuous_drop_off
SouthJune2WKDY-739291-585,22:16:00,22:16:00,WML-0035-02,30,,0,0,1,,,
SouthJune2WKDY-739291-585,22:21:00,22:21:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739291-585,22:24:00,22:24:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739291-585,22:27:00,22:27:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739291-585,22:31:00,22:31:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739291-585,22:33:00,22:33:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739291-585,22:36:00,22:36:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739291-585,22:40:00,22:40:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739291-585,22:45:00,22:45:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739291-585,22:50:00,22:50:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739291-585,22:56:00,22:56:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739291-585,23:01:00,23:01:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739291-585,23:10:00,23:10:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739291-585,23:15:00,23:15:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739291-585,23:36:00,23:36:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739292-584,20:55:00,20:55:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739292-584,21:07:00,21:07:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739292-584,21:12:00,21:12:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739292-584,21:21:00,21:21:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739292-584,21:25:00,21:25:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739292-584,21:35:00,21:35:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739292-584,21:40:00,21:40:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739292-584,21:45:00,21:45:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739292-584,21:49:00,21:49:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739292-584,21:52:00,21:52:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739292-584,21:55:00,21:55:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739292-584,22:00:00,22:00:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739292-584,22:03:00,22:03:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739292-584,22:06:00,22:06:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739292-584,22:11:00,22:11:00,WML-0035-02,140,,0,0,1,,,
SouthJune2WKDY-739292-584,22:16:00,22:16:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739292-584,22:25:00,22:25:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739292-584,22:30:00,22:30:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739293-581,21:00:00,21:00:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739293-581,21:06:00,21:06:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739293-581,21:11:00,21:11:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739293-581,21:16:00,21:16:00,WML-0035-02,30,,0,0,1,,,
SouthJune2WKDY-739293-581,21:21:00,21:21:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739293-581,21:24:00,21:24:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739293-581,21:27:00,21:27:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739293-581,21:31:00,21:31:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739293-581,21:33:00,21:33:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739293-581,21:36:00,21:36:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739293-581,21:40:00,21:40:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739293-581,21:45:00,21:45:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739293-581,21:50:00,21:50:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739293-581,21:56:00,21:56:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739293-581,22:01:00,22:01:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739293-581,22:10:00,22:10:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739293-581,22:15:00,22:15:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739293-581,22:36:00,22:36:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739294-580,19:55:00,19:55:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739294-580,20:07:00,20:07:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739294-580,20:12:00,20:12:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739294-580,20:21:00,20:21:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739294-580,20:25:00,20:25:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739294-580,20:35:00,20:35:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739294-580,20:40:00,20:40:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739294-580,20:45:00,20:45:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739294-580,20:49:00,20:49:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739294-580,20:52:00,20:52:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739294-580,20:55:00,20:55:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739294-580,21:00:00,21:00:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739294-580,21:03:00,21:03:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739294-580,21:06:00,21:06:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739294-580,21:11:00,21:11:00,WML-0035-02,140,,0,0,1,,,
SouthJune2WKDY-739294-580,21:16:00,21:16:00,WML-0025-05,150,,0,0,1,,,
SouthJune2WKDY-739294-580,21:25:00,21:25:00,WML-0012-05,160,,0,0,0,,,
SouthJune2WKDY-739294-580,21:30:00,21:30:00,NEC-2287,170,,1,0,1,,,
SouthJune2WKDY-739295-576,18:35:00,18:35:00,WML-0442-CS,0,South Station (Express to Boston Landing after Wellesley Farms),0,1,1,,,
SouthJune2WKDY-739295-576,18:47:00,18:47:00,WML-0364-02,10,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,18:52:00,18:52:00,WML-0340-02,20,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:01:00,19:01:00,WML-0274-02,30,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:05:00,19:05:00,WML-0252-02,40,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:15:00,19:15:00,WML-0214-02,50,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:20:00,19:20:00,WML-0199-02,60,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:25:00,19:25:00,WML-0177-02,70,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:29:00,19:29:00,WML-0147-02,80,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:32:00,19:32:00,WML-0135-02,90,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739295-576,19:35:00,19:35:00,WML-0125-02,100,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739295-576,19:45:00,19:45:00,WML-0035-02,110,,0,0,1,,,
SouthJune2WKDY-739295-576,19:50:00,19:50:00,WML-0025-05,120,,0,0,1,,,
SouthJune2WKDY-739295-576,19:57:00,19:57:00,WML-0012-05,130,,0,0,0,,,
SouthJune2WKDY-739295-576,20:03:00,20:03:00,NEC-2287,140,,1,0,1,,,
SouthJune2WKDY-739296-577,19:40:00,19:40:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739296-577,19:46:00,19:46:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739296-577,19:51:00,19:51:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739296-577,19:56:00,19:56:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739296-577,20:01:00,20:01:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739296-577,20:05:00,20:05:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739296-577,20:08:00,20:08:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739296-577,20:11:00,20:11:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739296-577,20:13:00,20:13:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739296-577,20:16:00,20:16:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739296-577,20:20:00,20:20:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739296-577,20:25:00,20:25:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739296-577,20:30:00,20:30:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739296-577,20:35:00,20:35:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739296-577,20:41:00,20:41:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739296-577,20:50:00,20:50:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739296-577,20:55:00,20:55:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739296-577,21:16:00,21:16:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739297-573,18:40:00,18:40:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739297-573,18:46:00,18:46:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739297-573,18:51:00,18:51:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739297-573,18:56:00,18:56:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739297-573,19:01:00,19:01:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739297-573,19:05:00,19:05:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739297-573,19:08:00,19:08:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739297-573,19:11:00,19:11:00,WML-0125-02,70,,0,0,1,,,
SouthJune2WKDY-739297-573,19:13:00,19:13:00,WML-0135-02,80,,0,0,1,,,
SouthJune2WKDY-739297-573,19:16:00,19:16:00,WML-0147-02,90,,0,0,1,,,
SouthJune2WKDY-739297-573,19:20:00,19:20:00,WML-0177-02,100,,0,0,1,,,
SouthJune2WKDY-739297-573,19:25:00,19:25:00,WML-0199-02,110,,0,0,1,,,
SouthJune2WKDY-739297-573,19:30:00,19:30:00,WML-0214-02,120,,0,0,1,,,
SouthJune2WKDY-739297-573,19:36:00,19:36:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739297-573,19:41:00,19:41:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739297-573,19:50:00,19:50:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739297-573,19:55:00,19:55:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739297-573,20:17:00,20:17:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739298-571,18:15:00,18:15:00,NEC-2287,0,Worcester (Express to West Natick after Boston Landing),0,1,1,,,
SouthJune2WKDY-739298-571,18:21:00,18:21:00,WML-0012-07,10,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739298-571,18:26:00,18:26:00,WML-0025-07,20,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739298-571,18:31:00,18:31:00,WML-0035-01,30,Worcester (Express to West Natick),0,0,1,,,
SouthJune2WKDY-739298-571,18:48:00,18:48:00,WML-0199-02,40,,0,0,1,,,
SouthJune2WKDY-739298-571,18:53:00,18:53:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739298-571,18:59:00,18:59:00,WML-0252-01,60,,0,0,1,,,
SouthJune2WKDY-739298-571,19:04:00,19:04:00,WML-0274-01,70,,0,0,1,,,
SouthJune2WKDY-739298-571,19:13:00,19:13:00,WML-0340-01,80,,0,0,1,,,
SouthJune2WKDY-739298-571,19:19:00,19:19:00,WML-0364-01,90,,0,0,1,,,
SouthJune2WKDY-739298-571,19:41:00,19:41:00,WML-0442-CS,100,,1,0,1,,,
SouthJune2WKDY-739299-568,17:45:00,17:45:00,WML-0442-CS,0,South Station (Express to Boston Landing after Wellesley Farms),0,1,1,,,
SouthJune2WKDY-739299-568,17:57:00,17:57:00,WML-0364-02,10,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:02:00,18:02:00,WML-0340-02,20,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:11:00,18:11:00,WML-0274-02,30,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:15:00,18:15:00,WML-0252-02,40,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:25:00,18:25:00,WML-0214-02,50,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:30:00,18:30:00,WML-0199-01,60,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:35:00,18:35:00,WML-0177-01,70,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:39:00,18:39:00,WML-0147-01,80,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:42:00,18:42:00,WML-0135-01,90,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739299-568,18:45:00,18:45:00,WML-0125-01,100,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739299-568,18:55:00,18:55:00,WML-0035-02,110,,0,0,1,,,
SouthJune2WKDY-739299-568,19:00:00,19:00:00,WML-0025-05,120,,0,0,1,,,
SouthJune2WKDY-739299-568,19:07:00,19:07:00,WML-0012-05,130,,0,0,0,,,
SouthJune2WKDY-739299-568,19:13:00,19:13:00,NEC-2287,140,,1,0,1,,,
SouthJune2WKDY-739300-565,17:30:00,17:30:00,NEC-2287,0,Worcester (Express to West Natick after Boston Landing),0,1,1,,,
SouthJune2WKDY-739300-565,17:36:00,17:36:00,WML-0012-07,10,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739300-565,17:41:00,17:41:00,WML-0025-07,20,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739300-565,17:46:00,17:46:00,WML-0035-01,30,Worcester (Express to West Natick),0,0,1,,,
SouthJune2WKDY-739300-565,18:03:00,18:03:00,WML-0199-01,40,,0,0,1,,,
SouthJune2WKDY-739300-565,18:08:00,18:08:00,WML-0214-01,50,,0,0,1,,,
SouthJune2WKDY-739300-565,18:14:00,18:14:00,WML-0252-01,60,,0,0,1,,,
SouthJune2WKDY-739300-565,18:19:00,18:19:00,WML-0274-01,70,,0,0,1,,,
SouthJune2WKDY-739300-565,18:28:00,18:28:00,WML-0340-01,80,,0,0,1,,,
SouthJune2WKDY-739300-565,18:34:00,18:34:00,WML-0364-01,90,,0,0,1,,,
SouthJune2WKDY-739300-565,18:57:00,18:57:00,WML-0442-CS,100,,1,0,1,,,
SouthJune2WKDY-739301-560,16:30:00,16:30:00,WML-0442-CS,0,South Station (Express to Boston Landing after Framingham),0,1,1,,,
SouthJune2WKDY-739301-560,16:42:00,16:42:00,WML-0364-02,10,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739301-560,16:47:00,16:47:00,WML-0340-02,20,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739301-560,16:56:00,16:56:00,WML-0274-02,30,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739301-560,17:00:00,17:00:00,WML-0252-02,40,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739301-560,17:10:00,17:10:00,WML-0214-02,50,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739301-560,17:27:00,17:27:00,WML-0035-02,60,,0,0,1,,,
SouthJune2WKDY-739301-560,17:32:00,17:32:00,WML-0025-05,70,,0,0,1,,,
SouthJune2WKDY-739301-560,17:44:00,17:44:00,WML-0012-05,80,,0,0,0,,,
SouthJune2WKDY-739301-560,17:50:00,17:50:00,NEC-2287,90,,1,0,1,,,
SouthJune2WKDY-739302-559,16:45:00,16:45:00,NEC-2287,0,Worcester (Express to West Natick after Boston Landing),0,1,1,,,
SouthJune2WKDY-739302-559,16:51:00,16:51:00,WML-0012-07,10,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739302-559,16:56:00,16:56:00,WML-0025-07,20,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739302-559,17:01:00,17:01:00,WML-0035-01,30,Worcester (Express to West Natick),0,0,1,,,
SouthJune2WKDY-739302-559,17:18:00,17:18:00,WML-0199-01,40,,0,0,1,,,
SouthJune2WKDY-739302-559,17:23:00,17:23:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739302-559,17:29:00,17:29:00,WML-0252-01,60,,0,0,1,,,
SouthJune2WKDY-739302-559,17:34:00,17:34:00,WML-0274-01,70,,0,0,1,,,
SouthJune2WKDY-739302-559,17:43:00,17:43:00,WML-0340-01,80,,0,0,1,,,
SouthJune2WKDY-739302-559,17:49:00,17:49:00,WML-0364-01,90,,0,0,1,,,
SouthJune2WKDY-739302-559,18:12:00,18:12:00,WML-0442-CS,100,,1,0,1,,,
SouthJune2WKDY-739303-556,15:47:00,15:47:00,WML-0442-CS,0,South Station (Express to Boston Landing after Framingham),0,1,1,,,
SouthJune2WKDY-739303-556,15:59:00,15:59:00,WML-0364-02,10,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739303-556,16:04:00,16:04:00,WML-0340-02,20,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739303-556,16:13:00,16:13:00,WML-0274-02,30,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739303-556,16:17:00,16:17:00,WML-0252-02,40,South Station (Express to Boston Landing after Framingham),0,0,1,,,
SouthJune2WKDY-739303-556,16:27:00,16:27:00,WML-0214-02,50,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739303-556,16:44:00,16:44:00,WML-0035-02,60,,0,0,1,,,
SouthJune2WKDY-739303-556,16:49:00,16:49:00,WML-0025-05,70,,0,0,1,,,
SouthJune2WKDY-739303-556,17:01:00,17:01:00,WML-0012-05,80,,0,0,0,,,
SouthJune2WKDY-739303-556,17:07:00,17:07:00,NEC-2287,90,,1,0,1,,,
SouthJune2WKDY-739304-553,16:00:00,16:00:00,NEC-2287,0,Worcester (Express to West Natick after Boston Landing),0,1,1,,,
SouthJune2WKDY-739304-553,16:06:00,16:06:00,WML-0012-07,10,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739304-553,16:11:00,16:11:00,WML-0025-07,20,Worcester (Express to West Natick after Boston Landing),0,0,1,,,
SouthJune2WKDY-739304-553,16:16:00,16:16:00,WML-0035-01,30,Worcester (Express to West Natick),0,0,1,,,
SouthJune2WKDY-739304-553,16:33:00,16:33:00,WML-0199-01,40,,0,0,1,,,
SouthJune2WKDY-739304-553,16:38:00,16:38:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739304-553,16:44:00,16:44:00,WML-0252-01,60,,0,0,1,,,
SouthJune2WKDY-739304-553,16:49:00,16:49:00,WML-0274-01,70,,0,0,1,,,
SouthJune2WKDY-739304-553,16:58:00,16:58:00,WML-0340-01,80,,0,0,1,,,
SouthJune2WKDY-739304-553,17:04:00,17:04:00,WML-0364-01,90,,0,0,1,,,
SouthJune2WKDY-739304-553,17:24:00,17:24:00,WML-0442-CS,100,,1,0,1,,,
SouthJune2WKDY-739305-546,13:05:00,13:05:00,WML-0442-CS,0,South Station (Express to Boston Landing after Wellesley Farms),0,1,1,,,
SouthJune2WKDY-739305-546,13:17:00,13:17:00,WML-0364-02,10,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:22:00,13:22:00,WML-0340-02,20,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:31:00,13:31:00,WML-0274-02,30,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:35:00,13:35:00,WML-0252-02,40,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:45:00,13:45:00,WML-0214-02,50,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:50:00,13:50:00,WML-0199-02,60,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,13:57:00,13:57:00,WML-0177-02,70,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,14:03:00,14:03:00,WML-0147-02,80,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,14:06:00,14:06:00,WML-0135-02,90,South Station (Express to Boston Landing after Wellesley Farms),0,0,1,,,
SouthJune2WKDY-739305-546,14:09:00,14:09:00,WML-0125-02,100,South Station (Express to Boston Landing),0,0,1,,,
SouthJune2WKDY-739305-546,14:21:00,14:21:00,WML-0035-02,110,,0,0,1,,,
SouthJune2WKDY-739305-546,14:26:00,14:26:00,WML-0025-05,120,,0,0,1,,,
SouthJune2WKDY-739305-546,14:42:00,14:42:00,WML-0012-05,130,,0,0,0,,,
SouthJune2WKDY-739305-546,14:48:00,14:48:00,NEC-2287,140,,1,0,1,,,
SouthJune2WKDY-739306-549,14:40:00,14:40:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739306-549,14:46:00,14:46:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739306-549,14:51:00,14:51:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739306-549,14:56:00,14:56:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739306-549,15:01:00,15:01:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739306-549,15:04:00,15:04:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739306-549,15:07:00,15:07:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739306-549,15:11:00,15:11:00,WML-0125-02,70,,0,0,1,,,
SouthJune2WKDY-739306-549,15:13:00,15:13:00,WML-0135-02,80,,0,0,1,,,
SouthJune2WKDY-739306-549,15:16:00,15:16:00,WML-0147-02,90,,0,0,1,,,
SouthJune2WKDY-739306-549,15:20:00,15:20:00,WML-0177-02,100,,0,0,1,,,
SouthJune2WKDY-739306-549,15:25:00,15:25:00,WML-0199-02,110,,0,0,1,,,
SouthJune2WKDY-739306-549,15:30:00,15:30:00,WML-0214-02,120,,0,0,1,,,
SouthJune2WKDY-739306-549,15:36:00,15:36:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739306-549,15:41:00,15:41:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739306-549,15:50:00,15:50:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739306-549,15:55:00,15:55:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739306-549,16:16:00,16:16:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739307-545,13:45:00,13:45:00,NEC-2287,0,,0,1,1,,,
SouthJune2WKDY-739307-545,13:51:00,13:51:00,WML-0012-07,10,,0,0,1,,,
SouthJune2WKDY-739307-545,13:56:00,13:56:00,WML-0025-07,20,,0,0,1,,,
SouthJune2WKDY-739307-545,14:02:00,14:02:00,WML-0035-01,30,,0,0,1,,,
SouthJune2WKDY-739307-545,14:07:00,14:07:00,WML-0081-02,40,,0,0,1,,,
SouthJune2WKDY-739307-545,14:10:00,14:10:00,WML-0091-02,50,,0,0,1,,,
SouthJune2WKDY-739307-545,14:13:00,14:13:00,WML-0102-02,60,,0,0,1,,,
SouthJune2WKDY-739307-545,14:18:00,14:18:00,WML-0125-01,70,,0,0,1,,,
SouthJune2WKDY-739307-545,14:21:00,14:21:00,WML-0135-01,80,,0,0,1,,,
SouthJune2WKDY-739307-545,14:24:00,14:24:00,WML-0147-01,90,,0,0,1,,,
SouthJune2WKDY-739307-545,14:30:00,14:30:00,WML-0177-01,100,,0,0,1,,,
SouthJune2WKDY-739307-545,14:35:00,14:35:00,WML-0199-01,110,,0,0,1,,,
SouthJune2WKDY-739307-545,14:41:00,14:41:00,WML-0214-01,120,,0,0,1,,,
SouthJune2WKDY-739307-545,14:46:00,14:46:00,WML-0252-01,130,,0,0,1,,,
SouthJune2WKDY-739307-545,14:52:00,14:52:00,WML-0274-01,140,,0,0,1,,,
SouthJune2WKDY-739307-545,15:01:00,15:01:00,WML-0340-01,150,,0,0,1,,,
SouthJune2WKDY-739307-545,15:06:00,15:06:00,WML-0364-01,160,,0,0,1,,,
SouthJune2WKDY-739307-545,15:33:00,15:33:00,WML-0442-CS,170,,1,0,1,,,
SouthJune2WKDY-739308-542,12:00:00,12:00:00,WML-0442-CS,0,,0,1,1,,,
SouthJune2WKDY-739308-542,12:12:00,12:12:00,WML-0364-02,10,,0,0,1,,,
SouthJune2WKDY-739308-542,12:17:00,12:17:00,WML-0340-02,20,,0,0,1,,,
SouthJune2WKDY-739308-542,12:26:00,12:26:00,WML-0274-02,30,,0,0,1,,,
SouthJune2WKDY-739308-542,12:30:00,12:30:00,WML-0252-02,40,,0,0,1,,,
SouthJune2WKDY-739308-542,12:40:00,12:40:00,WML-0214-02,50,,0,0,1,,,
SouthJune2WKDY-739308-542,12:45:00,12:45:00,WML-0199-02,60,,0,0,1,,,
SouthJune2WKDY-739308-542,12:52:00,12:52:00,WML-0177-02,70,,0,0,1,,,
SouthJune2WKDY-739308-542,12:58:00,12:58:00,WML-0147-02,80,,0,0,1,,,
SouthJune2WKDY-739308-542,13:01:00,13:01:00,WML-0135-02,90,,0,0,1,,,
SouthJune2WKDY-739308-542,13:04:00,13:04:00,WML-0125-02,100,,0,0,1,,,
SouthJune2WKDY-739308-542,13:09:00,13:09:00,WML-0102-02,110,,0,0,1,,,
SouthJune2WKDY-739308-542,13:12:00,13:12:00,WML-0091-02,120,,0,0,1,,,
SouthJune2WKDY-739308-542,13:15:00,13:15:00,WML-0081-02,130,,0,0,1,,,
SouthJune2WKDY-739308-542,13:21:00,13:21:00,WML-0035-02,140,,0,0,1,,,
