"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1305773","39.797603","-104.954312","553",
"1305773","39.797625","-104.954312","554",
"1305773","39.797625","-104.954312","555",
"1305773","39.800828","-104.954379","556",
"1305773","39.800828","-104.954379","557",
"1305773","39.800851","-104.95438","558",
"1305773","39.800851","-104.95438","559",
"1305773","39.800873","-104.95438","560",
"1305773","39.800873","-104.95438","561",
"1305773","39.800895","-104.954381","562",
"1305773","39.800895","-104.954381","563",
"1305773","39.800917","-104.954381","564",
"1305773","39.800917","-104.954381","565",
"1305773","39.800939","-104.954382","566",
"1305773","39.800939","-104.954382","567",
"1305773","39.800961","-104.954382","568",
"1305773","39.800961","-104.954382","569",
"1305773","39.800983","-104.954382","570",
"1305773","39.800983","-104.954382","571",
"1305773","39.801005","-104.954383","572",
"1305773","39.801005","-104.954383","573",
"1305773","39.801028","-104.954383","574",
"1305773","39.801028","-104.954383","575",
"1305773","39.80105","-104.954383","576",
"1305773","39.80105","-104.954383","577",
"1305773","39.801072","-104.954384","578",
"1305773","39.801072","-104.954384","579",
"1305773","39.801094","-104.954384","580",
"1305773","39.801094","-104.954384","581",
"1305773","39.801116","-104.954384","582",
"1305773","39.801116","-104.954384","583",
"1305773","39.801138","-104.954384","584",
"1305773","39.801138","-104.954384","585",
"1305773","39.80116","-104.954384","586",
"1305773","39.80116","-104.954384","587",
"1305773","39.801183","-104.954384","588",
"1305773","39.801183","-104.954384","589",
"1305773","39.801205","-104.954383","590",
"1305773","39.801205","-104.954383","591",
"1305773","39.801227","-104.954383","592",
"1305773","39.801227","-104.954383","593",
"1305773","39.801249","-104.954383","594",
"1305773","39.801249","-104.954383","595",
"1305773","39.801271","-104.954382","596",
"1305773","39.801271","-104.954382","597",
"1305773","39.801293","-104.954382","598",
"1305773","39.801293","-104.954382","599",
"1305773","39.801315","-104.954381","600",
"1305773","39.801315","-104.954381","601",
"1305773","39.801337","-104.95438","602",
"1305773","39.801337","-104.95438","603",
"1305773","39.80136","-104.954379","604",
"1305773","39.80136","-104.954379","605",
"1305773","39.801382","-104.954378","606",
"1305773","39.801382","-104.954378","607",
"1305773","39.801404","-104.954377","608",
"1305773","39.801404","-104.954377","609",
"1305773","39.801426","-104.954376","610",
"1305773","39.801426","-104.954376","611",
"1305773","39.801448","-104.954375","612",
"1305773","39.801448","-104.954375","613",
"1305773","39.80147","-104.954373","614",
"1305773","39.80147","-104.954373","615",
"1305773","39.801492","-104.954371","616",
"1305773","39.801492","-104.954371","617",
"1305773","39.801514","-104.95437","618",
"1305773","39.801514","-104.95437","619",
"1305773","39.80167","-104.954353","620",
"1305773","39.80167","-104.954353","621",
"1305773","39.801826","-104.954328","622",
"1305773","39.801826","-104.954328","623",
"1305773","39.80198","-104.954296","624",
"1305773","39.80198","-104.954296","625",
"1305773","39.802134","-104.954256","626",
"1305773","39.802134","-104.954256","627",
"1305773","39.802286","-104.954209","628",
"1305773","39.802286","-104.954209","629",
"1305773","39.802437","-104.954155","630",
"1305773","39.802437","-104.954155","631",
"1305773","39.802586","-104.954094","632",
"1305773","39.802586","-104.954094","633",
"1305773","39.802607","-104.954084","634",
"1305773","39.802607","-104.954084","635",
"1305773","39.802628","-104.954075","636",
"1305773","39.802628","-104.954075","637",
"1305773","39.802649","-104.954065","638",
"1305773","39.802649","-104.954065","639",
"1305773","39.80267","-104.954056","640",
"1305773","39.80267","-104.954056","641",
"1305773","39.80269","-104.954046","642",
"1305773","39.80269","-104.954046","643",
"1305773","39.802711","-104.954036","644",
"1305773","39.802711","-104.954036","645",
"1305773","39.802732","-104.954026","646",
"1305773","39.802732","-104.954026","647",
"1305773","39.802753","-104.954016","648",
"1305773","39.802753","-104.954016","649",
"1305773","39.802773","-104.954005","650",
"1305773","39.802773","-104.954005","651",
"1305773","39.802794","-104.953995","652",
"1305773","39.802794","-104.953995","653",
"1305773","39.802814","-104.953985","654",
"1305773","39.802814","-104.953985","655",
"1305773","39.802835","-104.953974","656",
"1305773","39.802835","-104.953974","657",
"1305773","39.802856","-104.953963","658",
"1305773","39.802856","-104.953963","659",
"1305773","39.802876","-104.953953","660",
"1305773","39.802876","-104.953953","661",
"1305773","39.802897","-104.953942","662",
"1305773","39.802897","-104.953942","663",
"1305773","39.802917","-104.953931","664",
"1305773","39.802917","-104.953931","665",
"1305773","39.802938","-104.95392","666",
"1305773","39.802938","-104.95392","667",
"1305773","39.802958","-104.953909","668",
"1305773","39.802958","-104.953909","669",
"1305773","39.802978","-104.953898","670",
"1305773","39.802978","-104.953898","671",
"1305773","39.802999","-104.953887","672",
"1305773","39.802999","-104.953887","673",
"1305773","39.803019","-104.953876","674",
"1305773","39.803019","-104.953876","675",
"1305773","39.80304","-104.953865","676",
"1305773","39.80304","-104.953865","677",
"1305773","39.80306","-104.953853","678",
"1305773","39.80306","-104.953853","679",
"1305773","39.80308","-104.953842","680",
"1305773","39.80308","-104.953842","681",
"1305773","39.803101","-104.953831","682",
"1305773","39.803101","-104.953831","683",
"1305773","39.803121","-104.953819","684",
"1305773","39.803121","-104.953819","685",
"1305773","39.803141","-104.953808","686",
"1305773","39.803141","-104.953808","687",
"1305773","39.803162","-104.953797","688",
"1305773","39.803162","-104.953797","689",
"1305773","39.803182","-104.953785","690",
"1305773","39.803182","-104.953785","691",
"1305773","39.803202","-104.953774","692",
"1305773","39.803202","-104.953774","693",
"1305773","39.803223","-104.953763","694",
"1305773","39.803223","-104.953763","695",
"1305773","39.815008","-104.947145","696",
"1305773","39.815008","-104.947145","697",
"1305773","39.815054","-104.94712","698",
"1305773","39.815054","-104.94712","699",
"1305773","39.8151","-104.947094","700",
"1305773","39.8151","-104.947094","701",
"1305773","39.815146","-104.947068","702",
"1305773","39.815146","-104.947068","703",
"1305773","39.815193","-104.947042","704",
"1305773","39.815193","-104.947042","705",
"1305773","39.815239","-104.947016","706",
"1305773","39.815239","-104.947016","707",
"1305773","39.815285","-104.94699","708",
"1305773","39.815285","-104.94699","709",
"1305773","39.815331","-104.946965","710",
"1305773","39.815331","-104.946965","711",
"1305773","39.815378","-104.946939","712",
"1305773","39.815378","-104.946939","713",
"1305773","39.815424","-104.946914","714",
"1305773","39.815424","-104.946914","715",
"1305773","39.815712","-104.94676","716",
"1305773","39.815712","-104.94676","717",
"1305773","39.816002","-104.946612","718",
"1305773","39.816002","-104.946612","719",
"1305773","39.816293","-104.94647","720",
"1305773","39.816293","-104.94647","721",
"1305773","39.816586","-104.946333","722",
"1305773","39.816586","-104.946333","723",
"1305773","39.816634","-104.946311","724",
"1305773","39.816634","-104.946311","725",
"1305773","39.816681","-104.94629","726",
"1305773","39.816681","-104.94629","727",
