from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246072424607241+1126825+0,246072324607241+1122719+0,1,
124,124,,,246066724606747+1126855+0,246066724606737+1122749+0,1,
124,124,,,246067024606703+1126856+0,246067024606703+1122750+0,1,
124,124,,,246070224607167+1126859+0,246070224607227+1122752+0,1,
124,124,,,246073624608136+1122492+0,246073024608136+1122784+0,1,
124,124,,,246066824606714+1118018+1,246066824606714+1118960+1,1,
124,124,,,246067624606762+1118021+1,246067624606762+1118964+1,1,
124,124,,,246067924608125+1118023+1,246067924608125+1118959+1,1,
124,124,,,246070324607201+1118024+1,246070324607031+1118966+1,1,
124,124,,,246066624606666+1121686+0,246066624606666+1122717+0,1,
124,124,,,246067724606773+1121691+0,246067724606773+1122719+0,1,
124,124,,,246066524606655+1118122+1,246066524606655+1118991+0,1,
124,124,,,246066724606747+1121719+0,246067424606747+1122726+0,1,
124,124,,,246068024608136+1121723+0,246068024606806+1122729+0,1,
124,124,,,246068024608136+1121723+0,246068124606946+1122729+0,1,
124,124,,,246066824606711+1118123+1,246066824606721+1118992+0,1,
124,124,,,246067224606725+1118125+1,246066824606725+1118992+0,1,
124,124,,,246071024607203+1118128+1,246070324607213+1118991+0,1,
124,124,,,246071024607204+1118128+1,246070324607214+1118991+0,1,
124,124,,,246072524607274+1118128+1,246072524607284+1118991+0,1,
124,124,,,246072324607237+1121787+0,246072324607247+1122751+0,1,
124,124,,,246066824606714+1118151+0,246066824606724+1118995+0,1,
124,124,,,246067224606725+1118152+0,246066824606725+1118995+0,1,
124,124,,,246069724606993+1118155+0,246069724607003+1118994+0,1,
124,124,,,246069724606994+1118155+0,246069724607004+1118994+0,1,
124,124,,,246070324607201+1118155+0,246070324607211+1118994+0,1,
124,124,,,246072424607241+1121833+0,246072524607282+1119017+0,1,
124,124,,,246067524606762+1118176+0,246067524606762+1119002+0,1,
124,124,,,246068224606922+1118177+0,246068224606932+1119000+0,1,
124,124,,,246072524607274+1118177+0,246072524607284+1119000+0,1,
124,124,,,246067924608125+1118178+0,246072524607285+1119000+0,1,
124,124,,,246069724607063+1118179+0,246069724607003+1119000+0,1,
124,124,,,246066624606736+1121939+0,246066624606666+1122571+0,1,
124,124,,,246070224607167+1121943+0,246070224607227+1122574+0,1,
124,124,,,246068724608136+1121944+0,246068124606946+1122574+0,1,
124,124,,,246068724608136+1121944+0,246070124607016+1122574+0,1,
124,124,,,246072324607237+1121945+0,246072324607247+1122573+0,1,
124,124,,,246068024608136+1121960+0,246073024608136+1122583+0,1,
124,124,,,246067224606725+1118204+0,246067324606736+1122764+0,1,
124,124,,,246067824606794+1118206+0,246067924606795+1119007+0,1,
124,124,,,246069724607004+1118206+0,246069724607005+1119007+0,1,
124,124,,,246070324607212+1118206+0,246070324607213+1119007+0,1,
124,124,,,246070324607214+1118206+0,246070324607215+1119007+0,1,
124,124,,,246066524606655+1118219+0,246066624606666+1122781+0,1,
124,124,,,246067524606751+1118224+0,246067524606782+1119019+0,1,
124,124,,,246068224606921+1118225+0,246068224606932+1119017+0,1,
124,124,,,246069724606993+1118225+0,246069724607004+1119017+0,1,
124,124,,,246072524607273+1118225+0,246072524607284+1119017+0,1,
124,124,,,246067924608125+1118226+0,246068024606806+1122784+0,1,
124,124,,,246068124606887+1121961+0,246068124606947+1122583+0,1,
124,124,,,246067324606736+1121982+0,246066724606736+1122596+0,1,
124,124,,,246068024608136+1121984+0,246068124606946+1122599+0,1,
124,124,,,246068024608136+1121984+0,246073024608136+1122599+0,1,
124,124,,,246072324607237+1121986+0,246072324607247+1122598+0,1,
124,124,,,246067024606703+1122025+0,246067024606703+1122615+0,1,
124,124,,,246067424606747+1122026+0,246067424606747+1122614+0,1,
124,124,,,246068024608136+1122028+0,246073024608136+1122617+0,1,
124,124,,,246067524606795+1117790+1,246067524606795+1118884+0,1,
124,124,,,246068224606932+1117790+1,246068224606932+1118884+0,1,
124,124,,,246068224606934+1117790+1,246068224606934+1118884+0,1,
124,124,,,246070324607215+1117790+1,246070324607215+1118884+0,1,
124,124,,,246066824606722+1117806+0,246066824606722+1118887+0,1,
124,124,,,246068224606922+1117809+0,246068224606932+1118886+0,1,
124,124,,,246068224606923+1117809+0,246068224606933+1118886+0,1,
124,124,,,246071024607203+1117809+0,246070324607213+1118886+0,1,
124,124,,,246068624608125+1117810+0,246069724607005+1118886+0,1,
124,124,,,246067824606784+1118778+0,246067824606794+1118991+0,1,
124,124,,,246070324607202+1118778+0,246070324607212+1118991+0,1,
124,124,,,246072524607273+1118778+0,246072524607283+1118991+0,1,
124,124,,,246073124608112+1118778+0,246073124608122+1118991+0,1,
124,124,,,246067524606781+1118796+0,246067524606761+1118996+0,1,
124,124,,,246068224606923+1118796+0,246068224606933+1118994+0,1,
124,124,,,246069724606993+1118796+0,246069724607003+1118994+0,1,
124,124,,,246073124608111+1118796+0,246073124608121+1118994+0,1,
124,124,,,246067524606751+1118808+0,246067524606761+1119002+0,1,
124,124,,,246072524607274+1118810+0,246072524607284+1119000+0,1,
124,124,,,246073124608114+1118810+0,246073124608124+1119000+0,1,
124,124,,,246067924608125+1118811+0,246072524607285+1119000+0,1,
124,124,,,246070224607167+1122099+0,246070224607227+1122643+0,1,
124,124,,,246066524606655+1118412+0,246066524606655+1118884+0,1,
124,124,,,246066824606725+1118413+0,246066824606725+1118885+0,1,
124,124,,,246068224606923+1118416+0,246068224606933+1118884+0,1,
124,124,,,246069724606993+1118416+0,246069724607003+1118884+0,1,
124,124,,,246070324607204+1118416+0,246070324607214+1118884+0,1,
124,124,,,246073124608113+1118416+0,246073124608123+1118884+0,1,
124,124,,,246067924608125+1118417+0,246073124608125+1118884+0,1,
124,124,,,246068124606887+1121301+0,246068124606947+1122583+0,1,
124,124,,,246072324607237+1121302+0,246072324607247+1122582+0,1,
124,124,,,246066724606677+1122166+0,246066724606737+1122665+0,1,
124,124,,,246069624606961+1122170+0,246069524606961+1122667+0,1,
124,124,,,246072424607241+1122170+0,246072324607241+1122667+0,1,
124,124,,,246068024608136+1122171+0,246068024606806+1122668+0,1,
124,124,,,246072324607237+1122173+0,246072324607247+1122667+0,1,
124,124,,,246072524607274+1117850+0,246072524607284+1118890+0,1,
124,124,,,246067924608125+1117851+0,246073124608125+1118890+0,1,
124,124,,,246068224606923+1118426+0,246068224606933+1118886+0,1,
124,124,,,246067924608125+1118427+0,246069724607005+1118886+0,1,
124,124,,,246070324607031+1118429+0,246070324607211+1118886+0,1,
124,124,,,246067624606762+1118853+0,246067524606782+1119019+0,1,
124,124,,,246067924608125+1118855+0,246072524607285+1119017+0,1,
124,124,,,246068324608112+1118857+0,246068224606932+1119017+0,1,
124,124,,,246067024606703+1121344+0,246067024606703+1122606+0,1,
124,124,,,246072324607237+1121376+0,246072324607247+1122616+0,1,
124,124,,,246071024607204+1117873+0,246070324607214+1118892+0,1,
124,124,,,246069724607062+1117875+0,246069724607002+1118892+0,1,
124,124,,,246066824606724+1118456+0,246066824606724+1118891+0,1,
124,124,,,246067524606794+1118457+0,246067524606794+1118890+0,1,
124,124,,,246068224606933+1118457+0,246068224606933+1118890+0,1,
124,124,,,246070324607211+1118457+0,246070324607211+1118890+0,1,
124,124,,,246070324607213+1118457+0,246070324607213+1118890+0,1,
124,124,,,246067624606784+1118477+0,246067524606794+1118892+0,1,
124,124,,,246068224606921+1118477+0,246068224606931+1118892+0,1,
124,124,,,246069724606994+1118477+0,246069724607004+1118892+0,1,
124,124,,,246070324607204+1118477+0,246070324607214+1118892+0,1,
124,124,,,246072524607272+1118477+0,246072524607282+1118892+0,1,
124,124,,,246068024608136+1121406+0,246070124607016+1122634+0,1,
124,124,,,246073024608077+1121407+0,246073024608137+1122634+0,1,
124,124,,,246072324607237+1121440+0,246072324607247+1122642+0,1,
124,124,,,246072424607241+1121441+0,246072324607241+1122642+0,1,
124,124,,,246068224606923+1117899+0,246068224606933+1118897+0,1,
124,124,,,246069724606993+1117899+0,246069724607003+1118897+0,1,
124,124,,,246067924608125+1117900+0,246067524606795+1118897+0,1,
124,124,,,246067924608125+1117900+0,246070324607215+1118897+0,1,
124,124,,,246067524606791+1118500+0,246067524606791+1118897+0,1,
124,124,,,246067524606794+1118500+0,246067524606794+1118897+0,1,
124,124,,,246068224606932+1118500+0,246068224606932+1118897+0,1,
124,124,,,246066824606722+1118501+0,246066824606722+1118898+0,1,
124,124,,,246067724606773+1121479+0,246067724606773+1122658+0,1,
124,124,,,246068024608136+1121480+0,246070224607226+1122659+0,1,
124,124,,,246073024608077+1121481+0,246073024608137+1122659+0,1,
124,124,,,246072324607237+1121482+0,246072324607247+1122658+0,1,
124,124,,,246067824606784+1117915+0,246067824606794+1118907+0,1,
124,124,,,246071024607202+1117915+0,246070324607212+1118907+0,1,
124,124,,,246071024607203+1117915+0,246070324607213+1118907+0,1,
124,124,,,246068624608125+1117916+0,246070324607215+1118907+0,1,
124,124,,,246066924606692+1118518+0,246066824606722+1118908+0,1,
124,124,,,246067224606725+1118519+0,246066824606725+1118908+0,1,
124,124,,,246070324607201+1118522+0,246070324607211+1118907+0,1,
124,124,,,246072524607273+1118522+0,246072524607283+1118907+0,1,
124,124,,,246072524607274+1118522+0,246072524607284+1118907+0,1,
124,124,,,246073124608114+1118522+0,246073124608124+1118907+0,1,
124,124,,,246066724606677+1122368+0,246066724606737+1122726+0,1,
124,124,,,246070224607167+1122373+0,246070224607227+1122729+0,1,
124,124,,,246073024608077+1122373+0,246073024608137+1122729+0,1,
124,124,,,246072324607237+1122374+0,246072324607247+1122728+0,1,
124,124,,,246067324606736+1122405+0,246066724606736+1122740+0,1,
124,124,,,246067424606747+1122406+0,246067424606747+1122740+0,1,
124,124,,,246067424606747+1126420+0,246067424606747+1122596+0,1,
124,124,,,246066624606666+1126483+0,246066624606666+1122665+0,1,
124,124,,,246073024608077+1126490+0,246073024608137+1122668+0,1,
124,124,,,246066624606666+1126501+0,246066624606666+1122674+0,1,
124,124,,,246066724606747+1126502+0,246066724606737+1122674+0,1,
124,124,,,246068024608136+1126506+0,246068024606806+1122677+0,1,
124,124,,,246068024608136+1126506+0,246070124607016+1122677+0,1,
124,124,,,246068024608136+1126506+0,246072924607296+1122677+0,1,
124,124,,,246068124606887+1126507+0,246068124606947+1122677+0,1,
124,124,,,246072424607241+1126509+0,246072324607241+1122676+0,1,
124,124,,,246066624606666+1126520+0,246066624606666+1122690+0,1,
124,124,,,246067724606773+1126525+0,246067724606773+1122692+0,1,
124,124,,,246068024608136+1126526+0,246068124606946+1122693+0,1,
124,124,,,246068024608136+1126526+0,246070124607016+1122693+0,1,
124,124,,,246067024606703+1126532+0,246067024606703+1122700+0,1,
124,124,,,246072324607237+1126537+0,246072324607247+1122701+0,1,
124,124,,,246069624606961+1126538+0,246069524606961+1122701+0,1,
124,124,,,246068024608136+1126553+0,246072924607296+1122711+0,1,
124,124,,,246072424607241+1126556+0,246072324607241+1122710+0,1,
124,124,,,246067724606773+1126637+0,246067724606773+1122607+0,1,
124,124,,,246068024608136+1126638+0,246072924607296+1122608+0,1,
124,124,,,246069524606957+1126640+0,246069524606967+1122607+0,1,
124,124,,,246072324607237+1126640+0,246072324607247+1122607+0,1,
124,124,,,246067024606703+1126671+0,246067024606703+1122632+0,1,
124,124,,,246067324606736+1126672+0,246066724606736+1122631+0,1,
124,124,,,246070224607167+1126676+0,246070224607227+1122634+0,1,
124,124,,,246072424607241+1126721+0,246072324607241+1122658+0,1,
124,124,,,246072324607237+1126758+0,246072324607247+1122676+0,1,
124,124,,,246066624606736+1126769+0,246066724606736+1122690+0,1,
124,124,,,246068024608136+1126794+0,246068024606806+1122702+0,1,
124,124,,,246068024608136+1126794+0,246068124606946+1122702+0,1,
124,124,,,246067024606703+1126800+0,246067024606703+1122709+0,1,
124,124,,,246067724606773+1126803+0,246067724606773+1122710+0,1,
124,124,,,246068024608136+1126804+0,246068024606806+1122711+0,1,
124,124,,,246068024608136+1126804+0,246070124607016+1122711+0,1,
124,124,,,246066624606666+1126817+0,246066624606666+1122717+0,1,
124,124,,,246068024608136+1126822+0,246068024606806+1122720+0,1,
124,124,,,246068024608136+1126822+0,246068124606946+1122720+0,1,
124,124,,,246068024608136+1126822+0,246070124607016+1122720+0,1,
124,124,,,246072424607241+1126861+0,246072324607241+1122751+0,1,
124,124,,,246072424607241+1122465+0,246072524607282+1119007+0,1,
124,124,,,246066724606747+1122488+0,246066724606747+1122781+0,1,
124,124,,,246070224607167+1122490+0,246070224607227+1122784+0,1,
124,124,,,246069624607016+1122492+0,246070124607016+1122784+0,1,
124,124,,,246072424607291+1122492+0,246072324607241+1122783+0,1,
124,124,,,246072424607296+1122492+0,246072924607296+1122784+0,1,
124,124,,,246066824606712+1118018+1,246066924606692+1118961+1,1,
124,124,,,246073124608113+1118022+1,246073124608113+1118965+1,1,
124,124,,,246070324607201+1118024+1,246071024607201+1118965+1,1,
124,124,,,246070324607204+1118024+1,246071024607204+1118965+1,1,
124,124,,,246067024606703+1121688+0,246067024606703+1122718+0,1,
124,124,,,246068124606887+1121693+0,246068124606947+1122720+0,1,
124,124,,,246067724606773+1121722+0,246067724606773+1122728+0,1,
124,124,,,246068124606887+1121724+0,246068124606947+1122729+0,1,
124,124,,,246066824606714+1118123+1,246066824606724+1118992+0,1,
124,124,,,246066924606692+1118124+1,246066824606722+1118992+0,1,
124,124,,,246068224606921+1118128+1,246068224606931+1118991+0,1,
124,124,,,246072524607273+1118128+1,246072524607283+1118991+0,1,
124,124,,,246067924608125+1118129+1,246070324607215+1118991+0,1,
124,124,,,246067924608125+1118129+1,246072524607285+1118991+0,1,
124,124,,,246067924608125+1118129+1,246073124608125+1118991+0,1,
124,124,,,246069724607063+1118130+1,246069724607003+1118991+0,1,
124,124,,,246067324606736+1121782+0,246066724606736+1122749+0,1,
124,124,,,246073024608077+1121786+0,246073024608137+1122752+0,1,
124,124,,,246066824606711+1118151+0,246066824606721+1118995+0,1,
124,124,,,246067624606762+1118154+0,246067524606762+1118996+0,1,
124,124,,,246068224606924+1118155+0,246068224606934+1118994+0,1,
124,124,,,246070324607202+1118155+0,246070324607212+1118994+0,1,
124,124,,,246072524607273+1118155+0,246072524607283+1118994+0,1,
124,124,,,246067924608125+1118156+0,246070324607215+1118994+0,1,
124,124,,,246067524606761+1118176+0,246067524606761+1119002+0,1,
124,124,,,246072524607272+1118177+0,246072524607282+1119000+0,1,
124,124,,,246069724607064+1118179+0,246069724607004+1119000+0,1,
124,124,,,246066724606747+1121940+0,246067424606747+1122571+0,1,
124,124,,,246066624606736+1121956+0,246066724606736+1122580+0,1,
124,124,,,246068224606933+1118206+0,246068224606934+1119007+0,1,
124,124,,,246068224606934+1118206+0,246068224606935+1119007+0,1,
124,124,,,246068224606924+1118225+0,246068224606935+1119017+0,1,
124,124,,,246070324607201+1118225+0,246070324607212+1119017+0,1,
124,124,,,246070224607167+1121961+0,246070224607227+1122583+0,1,
124,124,,,246069524606957+1121962+0,246069524606967+1122582+0,1,
124,124,,,246066624606666+1121979+0,246066624606666+1122596+0,1,
124,124,,,246067724606773+1121983+0,246067724606773+1122598+0,1,
124,124,,,246073024608077+1121985+0,246073024608137+1122599+0,1,
124,124,,,246069624606961+1122027+0,246069524606961+1122616+0,1,
124,124,,,246073024608077+1122029+0,246073024608137+1122617+0,1,
124,124,,,246067524606791+1117790+1,246067524606791+1118884+0,1,
124,124,,,246069724607003+1117790+1,246069724607003+1118884+0,1,
124,124,,,246070324607211+1117790+1,246070324607211+1118884+0,1,
124,124,,,246070324607212+1117790+1,246070324607212+1118884+0,1,
124,124,,,246073124608124+1117790+1,246073124608124+1118884+0,1,
124,124,,,246067824606784+1117809+0,246067524606794+1118886+0,1,
124,124,,,246068224606921+1117809+0,246068224606931+1118886+0,1,
124,124,,,246070324607031+1117812+0,246070324607211+1118886+0,1,
124,124,,,246070324607201+1118778+0,246070324607211+1118991+0,1,
124,124,,,246073124608113+1118778+0,246073124608123+1118991+0,1,
124,124,,,246067924608125+1118779+0,246068224606935+1118991+0,1,
124,124,,,246067524606782+1118796+0,246067524606762+1118996+0,1,
124,124,,,246068224606922+1118796+0,246068224606932+1118994+0,1,
124,124,,,246072524607273+1118796+0,246072524607283+1118994+0,1,
124,124,,,246072524607274+1118796+0,246072524607284+1118994+0,1,
124,124,,,246073124608113+1118796+0,246073124608123+1118994+0,1,
124,124,,,246067924608125+1118797+0,246072524607285+1118994+0,1,
124,124,,,246067924608125+1118797+0,246073124608125+1118994+0,1,
124,124,,,246066824606711+1118806+0,246066824606721+1119001+0,1,
124,124,,,246066824606712+1118806+0,246066824606722+1119001+0,1,
124,124,,,246070324607203+1118810+0,246070324607213+1119000+0,1,
124,124,,,246066624606666+1122092+0,246066624606666+1122640+0,1,
124,124,,,246067724606773+1122097+0,246067724606773+1122642+0,1,
124,124,,,246067524606751+1118414+0,246067524606791+1118884+0,1,
124,124,,,246068224606922+1118416+0,246068224606932+1118884+0,1,
124,124,,,246070324607201+1118416+0,246070324607211+1118884+0,1,
124,124,,,246067924608125+1118417+0,246068224606935+1118884+0,1,
124,124,,,246067924608125+1118417+0,246070324607215+1118884+0,1,
124,124,,,246072524607273+1118830+0,246072524607284+1119007+0,1,
124,124,,,246067924608125+1118831+0,246073024608136+1122765+0,1,
124,124,,,246066724606677+1121295+0,246066724606737+1122580+0,1,
124,124,,,246072424607241+1121299+0,246072324607241+1122582+0,1,
124,124,,,246068024608136+1121300+0,246070124607016+1122583+0,1,
124,124,,,246070224607167+1122172+0,246070224607227+1122668+0,1,
124,124,,,246069524606957+1122173+0,246069524606967+1122667+0,1,
124,124,,,246066924606714+1117846+0,246066824606724+1118891+0,1,
124,124,,,246070324607201+1117850+0,246070324607211+1118890+0,1,
124,124,,,246067924608125+1117851+0,246072524607285+1118890+0,1,
124,124,,,246067624606762+1117872+0,246067524606792+1118892+0,1,
124,124,,,246071024607202+1118426+0,246070324607212+1118886+0,1,
124,124,,,246071024607204+1118426+0,246070324607214+1118886+0,1,
124,124,,,246067924608125+1118427+0,246070324607215+1118886+0,1,
124,124,,,246067924608125+1118427+0,246073124608125+1118886+0,1,
124,124,,,246066824606681+1118848+0,246066824606721+1119018+0,1,
124,124,,,246073124608081+1118856+0,246073124608121+1119017+0,1,
124,124,,,246068324608113+1118857+0,246069724607003+1119017+0,1,
124,124,,,246068324608114+1118857+0,246069724607004+1119017+0,1,
124,124,,,246068324608112+1118857+0,246070324607212+1119017+0,1,
124,124,,,246066624606666+1121342+0,246066624606666+1122605+0,1,
124,124,,,246067424606747+1121346+0,246067424606747+1122605+0,1,
124,124,,,246066724606747+1121370+0,246066724606737+1122614+0,1,
124,124,,,246066724606747+1121370+0,246067424606747+1122614+0,1,
124,124,,,246068224606924+1117873+0,246068224606934+1118892+0,1,
124,124,,,246071024607202+1117873+0,246070324607212+1118892+0,1,
124,124,,,246073124608114+1117873+0,246073124608124+1118892+0,1,
124,124,,,246067924608125+1117874+0,246069724607005+1118892+0,1,
124,124,,,246067924608125+1117874+0,246070324607215+1118892+0,1,
124,124,,,246066524606655+1118455+0,246066524606655+1118890+0,1,
124,124,,,246067524606751+1118476+0,246067524606791+1118892+0,1,
124,124,,,246069724606992+1118477+0,246069724607002+1118892+0,1,
124,124,,,246069724606993+1118477+0,246069724607003+1118892+0,1,
124,124,,,246072524607273+1118477+0,246072524607283+1118892+0,1,
124,124,,,246073124608114+1118477+0,246073124608124+1118892+0,1,
124,124,,,246067924608125+1118478+0,246070324607215+1118892+0,1,
124,124,,,246067924608125+1118478+0,246072524607285+1118892+0,1,
124,124,,,246067924608125+1118478+0,246073124608125+1118892+0,1,
124,124,,,246066724606747+1121402+0,246066724606737+1122631+0,1,
124,124,,,246069524606967+1121405+0,246069524606967+1122633+0,1,
124,124,,,246072324607247+1121405+0,246072324607247+1122633+0,1,
124,124,,,246072324607241+1121405+0,246072324607241+1122633+0,1,
124,124,,,246068024608136+1121406+0,246072924607296+1122634+0,1,
124,124,,,246067424606747+1121436+0,246067424606747+1122640+0,1,
124,124,,,246067724606773+1121437+0,246067724606773+1122642+0,1,
124,124,,,246068024608136+1121438+0,246068024606806+1122643+0,1,
124,124,,,246069524606957+1121440+0,246069524606967+1122642+0,1,
124,124,,,246069624606961+1121441+0,246069524606961+1122642+0,1,
124,124,,,246069724606994+1117899+0,246069724607004+1118897+0,1,
124,124,,,246070324607203+1117899+0,246070324607213+1118897+0,1,
124,124,,,246072524607274+1117899+0,246072524607284+1118897+0,1,
124,124,,,246073124608111+1117899+0,246073124608121+1118897+0,1,
124,124,,,246068224606933+1118500+0,246068224606933+1118897+0,1,
124,124,,,246072524607282+1118500+0,246072524607282+1118897+0,1,
124,124,,,246068224606921+1117915+0,246068224606931+1118907+0,1,
124,124,,,246072524607273+1117915+0,246072524607283+1118907+0,1,
124,124,,,246072524607274+1117915+0,246072524607284+1118907+0,1,
124,124,,,246069724606992+1118522+0,246069724607002+1118907+0,1,
124,124,,,246067924608125+1118523+0,246070324607215+1118907+0,1,
124,124,,,246068024608136+1122372+0,246068124606946+1122729+0,1,
124,124,,,246069724607064+1117917+0,246069724607004+1118907+0,1,
124,124,,,246066724606677+1126417+0,246066724606737+1122596+0,1,
124,124,,,246067024606703+1126418+0,246067024606703+1122597+0,1,
124,124,,,246068024608136+1126422+0,246072924607296+1122599+0,1,
124,124,,,246070224607167+1126423+0,246070224607227+1122599+0,1,
124,124,,,246067324606736+1126486+0,246066724606736+1122665+0,1,
124,124,,,246068024608136+1126489+0,246070224607226+1122668+0,1,
124,124,,,246069524606957+1126491+0,246069524606967+1122667+0,1,
124,124,,,246069624606961+1126509+0,246069524606961+1122676+0,1,
124,124,,,246066724606677+1126521+0,246066724606737+1122690+0,1,
124,124,,,246067424606747+1126533+0,246067424606747+1122699+0,1,
124,124,,,246068024608136+1126535+0,246070124607016+1122702+0,1,
124,124,,,246068024608136+1126535+0,246073024608136+1122702+0,1,
124,124,,,246066724606747+1126549+0,246066724606737+1122708+0,1,
124,124,,,246067024606703+1126550+0,246067024606703+1122709+0,1,
124,124,,,246067324606736+1126551+0,246066724606736+1122708+0,1,
124,124,,,246068024608136+1126553+0,246070224607226+1122711+0,1,
124,124,,,246069624606961+1126556+0,246069524606961+1122710+0,1,
124,124,,,246067724606773+1126590+0,246067724606773+1122742+0,1,
124,124,,,246068024608136+1126591+0,246070124607016+1122743+0,1,
124,124,,,246072324607237+1126593+0,246072324607247+1122742+0,1,
124,124,,,246068024608136+1126638+0,246073024608136+1122608+0,1,
124,124,,,246068024608136+1126675+0,246072924607296+1122634+0,1,
124,124,,,246067324606736+1126715+0,246066724606736+1122656+0,1,
124,124,,,246068024608136+1126718+0,246070224607226+1122659+0,1,
124,124,,,246068124606887+1126719+0,246068124606947+1122659+0,1,
124,124,,,246070224607167+1126719+0,246070224607227+1122659+0,1,
124,124,,,246069624606961+1126759+0,246069524606961+1122676+0,1,
124,124,,,246068024608136+1126774+0,246072924607296+1122693+0,1,
124,124,,,246068024608136+1126774+0,246073024608136+1122693+0,1,
124,124,,,246072324607237+1126776+0,246072324607247+1122692+0,1,
124,124,,,246067024606703+1126791+0,246067024606703+1122700+0,1,
124,124,,,246068024608136+1126794+0,246070124607016+1122702+0,1,
124,124,,,246068024608136+1126794+0,246073024608136+1122702+0,1,
124,124,,,246066624606666+1126798+0,246066624606666+1122708+0,1,
124,124,,,246066724606677+1126799+0,246066724606737+1122708+0,1,
124,124,,,246067324606736+1126820+0,246066724606736+1122717+0,1,
124,124,,,246066624606736+1126854+0,246066724606736+1122749+0,1,
124,124,,,246066724606747+1126855+0,246067424606747+1122749+0,1,
124,124,,,246068024608136+1126858+0,246068024606806+1122752+0,1,
124,124,,,246068024608136+1126858+0,246072924607296+1122752+0,1,
124,124,,,246069524606957+1126860+0,246069524606967+1122751+0,1,
124,124,,,246072324607237+1126860+0,246072324607247+1122751+0,1,
124,124,,,246072324607237+1122491+0,246072324607247+1122783+0,1,
124,124,,,246066524606655+1118017+1,246066524606655+1118959+1,1,
124,124,,,246067224606725+1118019+1,246067224606725+1118962+1,1,
124,124,,,246068224606924+1118022+1,246068224606924+1118965+1,1,
124,124,,,246069724606992+1118022+1,246069724607062+1118965+1,1,
124,124,,,246069624606961+1121691+0,246069524606961+1122719+0,1,
124,124,,,246068024608136+1121692+0,246072924607296+1122720+0,1,
124,124,,,246072324607237+1121694+0,246072324607247+1122719+0,1,
124,124,,,246068024608136+1121723+0,246070224607226+1122729+0,1,
124,124,,,246073024608077+1121724+0,246073024608137+1122729+0,1,
124,124,,,246072324607237+1121725+0,246072324607247+1122728+0,1,
124,124,,,246072524607272+1118128+1,246072524607282+1118991+0,1,
124,124,,,246070324607031+1118131+1,246070324607211+1118991+0,1,
124,124,,,246067024606703+1121781+0,246067024606703+1122750+0,1,
124,124,,,246068024608136+1121785+0,246068024606806+1122752+0,1,
124,124,,,246068024608136+1121785+0,246072924607296+1122752+0,1,
124,124,,,246070224607167+1121786+0,246070224607227+1122752+0,1,
124,124,,,246067524606751+1118153+0,246067524606761+1118996+0,1,
124,124,,,246067824606784+1118155+0,246067824606794+1118994+0,1,
124,124,,,246068224606922+1118155+0,246068224606932+1118994+0,1,
124,124,,,246068224606923+1118155+0,246068224606933+1118994+0,1,
124,124,,,246072524607274+1118155+0,246072524607284+1118994+0,1,
124,124,,,246067924608125+1118156+0,246067824606795+1118994+0,1,
124,124,,,246067924608125+1118156+0,246069724607005+1118994+0,1,
124,124,,,246068224606923+1118177+0,246068224606933+1119000+0,1,
124,124,,,246071024607204+1118177+0,246070324607214+1119000+0,1,
124,124,,,246067924608125+1118178+0,246067824606795+1119000+0,1,
124,124,,,246069724607064+1118179+0,246070324607214+1119000+0,1,
124,124,,,246068724608136+1121944+0,246070224607226+1122574+0,1,
124,124,,,246066624606736+1121956+0,246066624606666+1122580+0,1,
124,124,,,246068224606932+1118206+0,246068224606933+1119007+0,1,
124,124,,,246069724607003+1118206+0,246069724607004+1119007+0,1,
124,124,,,246069724607005+1118206+0,246070124607016+1122765+0,1,
124,124,,,246066824606681+1118220+0,246066824606722+1119018+0,1,
124,124,,,246067624606784+1118225+0,246067924606795+1119017+0,1,
124,124,,,246068224606922+1118225+0,246068224606933+1119017+0,1,
124,124,,,246068024608136+1121984+0,246070124607016+1122599+0,1,
124,124,,,246069524606957+1121986+0,246069524606967+1122598+0,1,
124,124,,,246066624606736+1122023+0,246066624606666+1122614+0,1,
124,124,,,246068024608136+1122028+0,246070124607016+1122617+0,1,
124,124,,,246068024608136+1122028+0,246070224607226+1122617+0,1,
124,124,,,246069524606957+1122030+0,246069524606967+1122616+0,1,
124,124,,,246066824606712+1117788+1,246066824606722+1118885+0,1,
124,124,,,246067524606792+1117790+1,246067524606792+1118884+0,1,
124,124,,,246067524606794+1117790+1,246067524606794+1118884+0,1,
124,124,,,246070324607214+1117790+1,246070324607214+1118884+0,1,
124,124,,,246073124608122+1117790+1,246073124608122+1118884+0,1,
124,124,,,246066524606655+1117805+0,246066524606655+1118886+0,1,
124,124,,,246066824606721+1117806+0,246066824606721+1118887+0,1,
124,124,,,246068224606924+1117809+0,246068224606934+1118886+0,1,
124,124,,,246073124608114+1117809+0,246073124608124+1118886+0,1,
124,124,,,246069724607064+1117811+0,246070324607214+1118886+0,1,
124,124,,,246069724606992+1118778+0,246069724607002+1118991+0,1,
124,124,,,246069724606993+1118778+0,246069724607003+1118991+0,1,
124,124,,,246067924608125+1118779+0,246067824606795+1118991+0,1,
124,124,,,246067924608125+1118779+0,246070324607215+1118991+0,1,
124,124,,,246066524606655+1118793+0,246066524606655+1118994+0,1,
124,124,,,246066824606711+1118794+0,246066824606721+1118995+0,1,
