stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,station_id_additional
9070116,,Sutherland Road - Commonwealth Ave @ Colborne Rd,Sutherland Road - Green Line Park Street & North Shuttle - Commonwealth Ave @ Colborne Rd,,Park Street & North Shuttle,42.341459,-71.145883,,,,,0,,1,Boston,Commonwealth Avenue,Colborne Road,3.0,"""['9070117']"""
9070120,,Washington Street - Commonwealth Ave @ Washington St,Washington Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Washington St,,Park Street & North Shuttle,42.34385,-71.142476,,,,,0,,1,Boston,Commonwealth Avenue,Washington Street,3.0,"""['9070121', '9170120']"""
9070124,,Warren Street - Commonwealth Ave @ Kelton St,Warren Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Kelton St,,Park Street & North Shuttle,42.34855,-71.13965,,,,,0,,1,Boston,Commonwealth Avenue,Warren Street,3.0,[]
9070125,,Warren Street - Commonwealth Ave @ Warren St,Warren Street - Green Line Boston College Shuttle - Commonwealth Ave @ Warren St,,Boston College Shuttle,42.34862,-71.14056,,,,,0,,1,Boston,Commonwealth Avenue,Warren Street,3.0,[]
9070128,,Griggs Street - Commonwealth Ave @ Griggs St,Griggs Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Griggs St,,Park Street & North Shuttle,42.348656,-71.134255,,,,,0,,1,Boston,Commonwealth Avenue,Griggs Street,3.0,[]
9070129,,Griggs Street - Commonwealth Ave opp Griggs St,Griggs Street - Green Line Boston College Shuttle - Commonwealth Ave opp Griggs St,,Boston College Shuttle,42.348901,-71.134118,,,,,0,,1,Boston,Commonwealth Avenue,Griggs Street,3.0,[]
9070130,,Harvard Avenue - Commonwealth Ave @ Harvard Ave,Harvard Avenue - Green Line Park Street & North Shuttle - Commonwealth Ave @ Harvard Ave,,Park Street & North Shuttle,42.350157,-71.131085,,,,,0,,1,Boston,Commonwealth Avenue,Harvard Avenue,3.0,"""['9070131']"""
9070134,,Packard's Corner,Packard's Corner - Green Line Park Street & North Shuttle,,Park Street & North Shuttle,42.351948,-71.123965,,,,,0,,1,Boston,,,3.0,"""['9070135', 'place-brico', '70134', '70135']"""
9070150,,Kenmore - 512 Commonwealth Ave,Kenmore - Green Line Shuttle - 512 Commonwealth Ave,,Green Line Shuttle,42.348712,-71.095526,,,,,0,,1,Boston,Commonwealth Avenue,Kenmore Street,3.0,[]
9070151,,Kenmore - 660 Beacon St,Kenmore - Green Line Westbound Shuttle - 660 Beacon St,,Westbound Shuttle,42.349196,-71.095826,,,,,0,,1,Boston,Beacon Street,Public Alley 902,3.0,[]
